animal_id,name,group,project,experiment,syllable,frames_in_video,total_video_frames,total_frames_all_videos,percent_video_frames,percent_all_frames,tested_in_all_videos
54.3,Animal_54_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,22,113,11250,7460,1.004444444444444,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
54.4,Animal_54_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,22,137,11250,7460,1.2177777777777781,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
54.6,Animal_54_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,22,71,11250,7460,0.63111111111111107,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
58.5,Animal_58_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,22,214,11250,7460,1.902222222222222,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
62.1,Animal_62_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,22,217,11250,7460,1.9288888888888891,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
62.2,Animal_62_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,22,159,11250,7460,1.4133333333333331,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
62.3,Animal_62_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,22,16,11250,7460,0.14222222222222219,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
62.4,Animal_62_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,22,78,11250,7460,0.69333333333333336,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
62.5,Animal_62_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,22,66,11250,7460,0.58666666666666667,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
68.1,Animal_68_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,22,83,11250,7460,0.73777777777777775,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
74.1,Animal_74_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,22,68,11250,7460,0.60444444444444445,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
80.3,Animal_80_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,22,66,11250,7460,0.58666666666666667,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
15.4,Animal 15_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,172,11250,7460,1.528888888888889,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
15.6,Animal 15_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,47,11250,7460,0.41777777777777769,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
2.4,Animal 2_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,146,11250,7460,1.2977777777777779,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
23.4,Animal 23_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,24,11250,7460,0.21333333333333329,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
25.1,Animal 25_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,190,11250,7460,1.6888888888888891,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
26.4,Animal 26_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,56,11250,7460,0.49777777777777782,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
32.2,Animal 32_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,97,11250,7460,0.86222222222222222,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
32.4,Animal 32_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,55,11250,7460,0.48888888888888887,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
43.3,Animal_43_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,82,11250,7460,0.72888888888888892,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
43.5,Animal_43_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,55,11250,7460,0.48888888888888887,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
49.5,Animal_49_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,109,11250,7460,0.96888888888888891,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
49.6,Animal_49_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,99,11250,7460,0.88,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
55.3,Animal_55_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,115,11250,7460,1.0222222222222219,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
55.5,Animal_55_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,108,11250,7460,0.96,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
56.3,Animal_56_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,67,11250,7460,0.59555555555555562,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
63.3,Animal_63_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,46,11250,7460,0.40888888888888891,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
69.1,Animal_69_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,34,11250,7460,0.30222222222222223,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
69.2,Animal_69_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,57,11250,7460,0.5066666666666666,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
69.3,Animal_69_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,6,11250,7460,5.3333333333333337E-2,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
69.5,Animal_69_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,15,11250,7460,0.1333333333333333,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
73.1,Animal_73_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,12,11250,7460,0.1066666666666667,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
73.4,Animal_73_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,16,11250,7460,0.14222222222222219,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
75.1,Animal_75_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,89,11250,7460,0.79111111111111121,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
88.2,Animal_88_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,78,11250,7460,0.69333333333333336,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
88.3,Animal_88_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,22,56,11250,7460,0.49777777777777782,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
129.1,Animal_129_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,22,18,11250,7460,0.16,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
136.2,Animal_136_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,22,15,11250,7460,0.1333333333333333,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
137.3,Animal_137_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,22,32,11250,7460,0.28444444444444439,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
145.5,Animal_145_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,22,102,11250,7460,0.90666666666666673,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
146.6,Animal_146_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,22,133,11250,7460,1.1822222222222221,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
147.4,Animal_147_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,22,283,11250,7460,2.5155555555555562,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
152.5,Animal_152_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,22,11,11250,7460,9.7777777777777769E-2,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
157.1,Animal_157_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,22,619,11250,7460,5.5022222222222226,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
157.4,Animal_157_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,22,101,11250,7460,0.89777777777777767,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
158.5,Animal_158_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,22,87,11250,7460,0.77333333333333332,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,22,54,11250,7460,0.48,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,22,41,11250,7460,0.36444444444444452,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,22,84,11250,7460,0.7466666666666667,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,22,19,11250,7460,0.16888888888888889,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,22,32,11250,7460,0.28444444444444439,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
134.2,Animal_134_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,22,6,11250,7460,5.3333333333333337E-2,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
134.4,Animal_134_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,22,27,11250,7460,0.24,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
144.5,Animal_144_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,22,36,11250,7460,0.32,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
148.4,Animal_148_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,22,64,11250,7460,0.56888888888888889,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
150.3,Animal_150_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,22,19,11250,7460,0.16888888888888889,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
153.4,Animal_153_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,22,22,11250,7460,0.19555555555555551,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
154.4,Animal_154_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,22,100,11250,7460,0.88888888888888884,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
159.3,Animal_159_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,22,77,11250,7460,0.68444444444444441,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
159.4,Animal_159_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,22,19,11250,7460,0.16888888888888889,0.80867208672086721,"Yes, all 82 manuscript-cohort videos"
11.4,Animal 11_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,48,11250,2672,0.42666666666666669,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
11.6,Animal 11_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,3,11250,2672,2.6666666666666668E-2,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
34.4,Animal 34_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,12,11250,2672,0.1066666666666667,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
34.5,Animal 34_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,63,11250,2672,0.55999999999999994,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
40.4,Animal_40_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,27,11250,2672,0.24,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
40.6,Animal_40_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,33,11250,2672,0.29333333333333328,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
41.4,Animal_41_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,25,11250,2672,0.22222222222222221,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
41.5,Animal_41_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,33,11250,2672,0.29333333333333328,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
41.6,Animal_41_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,55,11250,2672,0.48888888888888887,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
47.5,Animal_47_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,36,11250,2672,0.32,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
5.4,Animal 5_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,4,11250,2672,3.5555555555555562E-2,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
50.5,Animal_50_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,7,11250,2672,6.2222222222222227E-2,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
53.5,Animal_53_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,40,11250,2672,0.35555555555555562,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
54.3,Animal_54_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,24,11250,2672,0.21333333333333329,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
54.4,Animal_54_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,8,11250,2672,7.1111111111111111E-2,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
54.6,Animal_54_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,10,11250,2672,8.8888888888888892E-2,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
58.5,Animal_58_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,40,11250,2672,0.35555555555555562,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
62.1,Animal_62_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,81,11250,2672,0.72,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
62.2,Animal_62_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,15,11250,2672,0.1333333333333333,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
62.3,Animal_62_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,45,11250,2672,0.4,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
62.4,Animal_62_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,44,11250,2672,0.39111111111111108,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
62.5,Animal_62_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,12,11250,2672,0.1066666666666667,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
68.1,Animal_68_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,21,11250,2672,0.1866666666666667,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
74.1,Animal_74_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,48,11250,2672,0.42666666666666669,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
80.3,Animal_80_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,23,92,11250,2672,0.81777777777777783,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
15.4,Animal 15_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,11,11250,2672,9.7777777777777769E-2,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
15.6,Animal 15_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,61,11250,2672,0.54222222222222227,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
2.4,Animal 2_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,19,11250,2672,0.16888888888888889,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
23.4,Animal 23_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,17,11250,2672,0.15111111111111111,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
25.1,Animal 25_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,10,11250,2672,8.8888888888888892E-2,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
26.4,Animal 26_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,27,11250,2672,0.24,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
32.2,Animal 32_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,46,11250,2672,0.40888888888888891,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
32.4,Animal 32_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,28,11250,2672,0.24888888888888891,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
43.3,Animal_43_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,21,11250,2672,0.1866666666666667,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
43.5,Animal_43_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,21,11250,2672,0.1866666666666667,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
49.5,Animal_49_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,16,11250,2672,0.14222222222222219,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
49.6,Animal_49_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,40,11250,2672,0.35555555555555562,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
55.3,Animal_55_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,39,11250,2672,0.34666666666666668,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
55.5,Animal_55_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,22,11250,2672,0.19555555555555551,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
56.3,Animal_56_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,19,11250,2672,0.16888888888888889,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
63.3,Animal_63_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,8,11250,2672,7.1111111111111111E-2,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
69.1,Animal_69_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,40,11250,2672,0.35555555555555562,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
69.2,Animal_69_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,50,11250,2672,0.44444444444444442,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
69.3,Animal_69_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,7,11250,2672,6.2222222222222227E-2,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
69.5,Animal_69_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,23,11250,2672,0.20444444444444451,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
73.4,Animal_73_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,51,11250,2672,0.45333333333333342,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
75.1,Animal_75_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,15,11250,2672,0.1333333333333333,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
88.3,Animal_88_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,23,39,11250,2672,0.34666666666666668,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
129.1,Animal_129_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,23,7,11250,2672,6.2222222222222227E-2,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
129.4,Animal_129_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,23,65,11250,2672,0.57777777777777772,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
136.2,Animal_136_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,23,8,11250,2672,7.1111111111111111E-2,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
137.3,Animal_137_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,23,8,11250,2672,7.1111111111111111E-2,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
145.5,Animal_145_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,23,26,11250,2672,0.2311111111111111,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
146.6,Animal_146_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,23,50,11250,2672,0.44444444444444442,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
147.4,Animal_147_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,23,66,11250,2672,0.58666666666666667,0.28964769647696481,"Yes, all 82 manuscript-cohort videos"
