animal_id,group,experiment,cluster,time_s,time_bin,pct
62.2,Control,1,Sniff,60,30,0.0
62.2,Control,1,Sniff,90,60,0.0
62.2,Control,1,Sniff,120,90,0.0
62.2,Control,1,Sniff,150,120,3.333333333333333
62.2,Control,1,Sniff,180,150,13.466666666666663
62.2,Control,1,Sniff,210,180,0.0
62.2,Control,1,Sniff,240,210,0.0
62.2,Control,1,Sniff,270,240,0.0
62.2,Control,1,Sniff,300,270,0.0
62.2,Control,1,Sniff,330,300,0.0
62.2,Control,1,Sniff,360,330,2.2666666666666666
62.2,Control,1,Sniff,390,360,0.0
62.2,Control,1,Sniff,420,390,0.0
62.2,Control,1,Sniff,450,420,0.0
62.2,Control,1,Groom,30,0,0.0
62.2,Control,1,Groom,60,30,0.0
62.2,Control,1,Groom,90,60,0.0
62.2,Control,1,Groom,120,90,0.0
62.2,Control,1,Groom,150,120,0.4
62.2,Control,1,Groom,180,150,0.0
62.2,Control,1,Groom,210,180,0.0
62.2,Control,1,Groom,240,210,0.0
62.2,Control,1,Groom,270,240,0.0
62.2,Control,1,Groom,300,270,0.0
62.2,Control,1,Groom,330,300,0.0
62.2,Control,1,Groom,360,330,0.0
62.2,Control,1,Groom,390,360,0.0
62.2,Control,1,Groom,420,390,0.0
62.2,Control,1,Groom,450,420,0.0
62.2,Control,1,Turn,30,0,53.2
62.2,Control,1,Turn,60,30,58.53333333333333
62.2,Control,1,Turn,90,60,48.133333333333326
62.2,Control,1,Turn,120,90,44.8
62.2,Control,1,Turn,150,120,71.73333333333332
62.2,Control,1,Turn,180,150,42.800000000000004
62.2,Control,1,Turn,210,180,64.93333333333332
62.2,Control,1,Turn,240,210,58.8
62.2,Control,1,Turn,270,240,62.66666666666667
62.2,Control,1,Turn,300,270,59.86666666666666
62.2,Control,1,Turn,330,300,32.53333333333333
62.2,Control,1,Turn,360,330,52.13333333333333
62.2,Control,1,Turn,390,360,59.46666666666667
62.2,Control,1,Turn,420,390,32.666666666666664
62.2,Control,1,Turn,450,420,17.333333333333332
62.2,Control,1,Locomotion,30,0,11.2
62.2,Control,1,Locomotion,60,30,2.4000000000000004
62.2,Control,1,Locomotion,90,60,0.1333333333333333
62.2,Control,1,Locomotion,120,90,1.0666666666666669
62.2,Control,1,Locomotion,150,120,3.4666666666666663
62.2,Control,1,Locomotion,180,150,6.3999999999999995
62.2,Control,1,Locomotion,210,180,3.1999999999999997
62.2,Control,1,Locomotion,240,210,3.0666666666666664
62.2,Control,1,Locomotion,270,240,0.8
62.2,Control,1,Locomotion,300,270,4.3999999999999995
62.2,Control,1,Locomotion,330,300,0.0
62.2,Control,1,Locomotion,360,330,3.066666666666667
62.2,Control,1,Locomotion,390,360,2.9333333333333336
62.2,Control,1,Locomotion,420,390,0.9333333333333333
62.2,Control,1,Locomotion,450,420,1.3333333333333337
62.2,Control,1,Climb,30,0,0.0
62.2,Control,1,Climb,60,30,0.0
62.2,Control,1,Climb,90,60,0.0
62.2,Control,1,Climb,120,90,14.133333333333336
62.2,Control,1,Climb,150,120,4.266666666666667
62.2,Control,1,Climb,180,150,13.733333333333334
62.2,Control,1,Climb,210,180,5.866666666666666
62.2,Control,1,Climb,240,210,0.0
62.2,Control,1,Climb,270,240,0.0
62.2,Control,1,Climb,300,270,3.733333333333334
62.2,Control,1,Climb,330,300,0.0
62.2,Control,1,Climb,360,330,0.0
62.2,Control,1,Climb,390,360,0.0
62.2,Control,1,Climb,420,390,0.0
62.2,Control,1,Climb,450,420,0.0
62.2,Control,1,Jump,30,0,0.0
62.2,Control,1,Jump,60,30,0.0
62.2,Control,1,Jump,90,60,0.0
62.2,Control,1,Jump,120,90,0.0
62.2,Control,1,Jump,150,120,0.0
62.2,Control,1,Jump,180,150,0.0
62.2,Control,1,Jump,210,180,3.466666666666667
62.2,Control,1,Jump,240,210,0.0
62.2,Control,1,Jump,270,240,0.0
62.2,Control,1,Jump,300,270,0.0
62.2,Control,1,Jump,330,300,0.0
62.2,Control,1,Jump,360,330,0.0
62.2,Control,1,Jump,390,360,0.6666666666666666
62.2,Control,1,Jump,420,390,0.5333333333333333
62.2,Control,1,Jump,450,420,0.0
62.3,Control,1,Freeze,30,0,0.0
62.3,Control,1,Freeze,60,30,0.0
62.3,Control,1,Freeze,90,60,4.8
62.3,Control,1,Freeze,120,90,7.6
62.3,Control,1,Freeze,150,120,2.666666666666667
62.3,Control,1,Freeze,180,150,6.533333333333333
62.3,Control,1,Freeze,210,180,26.133333333333333
62.3,Control,1,Freeze,240,210,20.266666666666666
62.3,Control,1,Freeze,270,240,25.6
62.3,Control,1,Freeze,300,270,39.86666666666667
62.3,Control,1,Freeze,330,300,62.133333333333326
62.3,Control,1,Freeze,360,330,57.99999999999999
62.3,Control,1,Freeze,390,360,51.866666666666674
62.3,Control,1,Freeze,420,390,49.73333333333333
62.3,Control,1,Freeze,450,420,74.26666666666667
62.3,Control,1,Sniff,30,0,0.0
62.3,Control,1,Sniff,60,30,0.0
62.3,Control,1,Sniff,90,60,0.0
62.3,Control,1,Sniff,120,90,0.0
62.3,Control,1,Sniff,150,120,0.0
62.3,Control,1,Sniff,180,150,0.0
62.3,Control,1,Sniff,210,180,0.0
62.3,Control,1,Sniff,240,210,5.066666666666666
62.3,Control,1,Sniff,270,240,0.0
62.3,Control,1,Sniff,300,270,0.0
62.3,Control,1,Sniff,330,300,0.0
62.3,Control,1,Sniff,360,330,0.0
62.3,Control,1,Sniff,390,360,0.0
62.3,Control,1,Sniff,420,390,0.0
62.3,Control,1,Sniff,450,420,0.0
62.3,Control,1,Groom,30,0,0.0
62.3,Control,1,Groom,60,30,0.0
62.3,Control,1,Groom,90,60,0.0
62.3,Control,1,Groom,120,90,0.0
62.3,Control,1,Groom,150,120,0.0
62.3,Control,1,Groom,180,150,0.0
62.3,Control,1,Groom,210,180,0.2666666666666666
62.3,Control,1,Groom,240,210,0.0
62.3,Control,1,Groom,270,240,0.0
62.3,Control,1,Groom,300,270,0.0
62.3,Control,1,Groom,330,300,0.0
62.3,Control,1,Groom,360,330,0.0
62.3,Control,1,Groom,390,360,0.4
62.3,Control,1,Groom,420,390,0.0
62.3,Control,1,Groom,450,420,0.0
62.3,Control,1,Turn,30,0,44.666666666666664
62.3,Control,1,Turn,60,30,39.2
62.3,Control,1,Turn,90,60,41.6
62.3,Control,1,Turn,120,90,51.06666666666666
62.3,Control,1,Turn,150,120,63.73333333333333
62.3,Control,1,Turn,180,150,39.06666666666667
62.3,Control,1,Turn,210,180,48.93333333333333
62.3,Control,1,Turn,240,210,50.66666666666667
62.3,Control,1,Turn,270,240,51.599999999999994
62.3,Control,1,Turn,300,270,36.8
62.3,Control,1,Turn,330,300,32.13333333333333
62.3,Control,1,Turn,360,330,34.93333333333333
62.3,Control,1,Turn,390,360,24.26666666666667
62.3,Control,1,Turn,420,390,37.199999999999996
62.3,Control,1,Turn,450,420,22.666666666666668
62.3,Control,1,Locomotion,30,0,19.2
62.3,Control,1,Locomotion,60,30,16.53333333333333
62.3,Control,1,Locomotion,90,60,12.133333333333333
62.3,Control,1,Locomotion,120,90,14.799999999999999
62.3,Control,1,Locomotion,150,120,11.333333333333332
62.3,Control,1,Locomotion,180,150,14.4
62.3,Control,1,Locomotion,210,180,7.199999999999999
62.3,Control,1,Locomotion,240,210,3.0666666666666664
62.3,Control,1,Locomotion,270,240,1.2
62.3,Control,1,Locomotion,300,270,4.666666666666666
62.3,Control,1,Locomotion,330,300,3.0666666666666664
62.3,Control,1,Locomotion,360,330,0.0
62.3,Control,1,Locomotion,390,360,3.333333333333333
62.3,Control,1,Locomotion,420,390,0.9333333333333336
62.3,Control,1,Locomotion,450,420,0.0
62.3,Control,1,Climb,30,0,7.466666666666668
62.3,Control,1,Climb,60,30,7.6
62.3,Control,1,Climb,90,60,17.466666666666665
62.3,Control,1,Climb,120,90,9.2
62.3,Control,1,Climb,150,120,7.866666666666666
62.3,Control,1,Climb,180,150,22.26666666666667
62.3,Control,1,Climb,210,180,3.733333333333334
62.3,Control,1,Climb,240,210,0.0
62.3,Control,1,Climb,270,240,6.0
62.3,Control,1,Climb,300,270,0.0
62.3,Control,1,Climb,330,300,0.0
62.3,Control,1,Climb,360,330,0.0
62.3,Control,1,Climb,390,360,0.0
62.3,Control,1,Climb,420,390,0.0
62.3,Control,1,Climb,450,420,0.0
62.3,Control,1,Jump,30,0,0.2666666666666666
62.3,Control,1,Jump,60,30,0.5333333333333333
62.3,Control,1,Jump,90,60,0.5333333333333333
62.3,Control,1,Jump,120,90,0.0
62.3,Control,1,Jump,150,120,0.0
62.3,Control,1,Jump,180,150,0.9333333333333336
62.3,Control,1,Jump,210,180,3.466666666666667
62.3,Control,1,Jump,240,210,0.0
62.3,Control,1,Jump,270,240,0.0
62.3,Control,1,Jump,300,270,4.533333333333333
62.3,Control,1,Jump,330,300,0.0
62.3,Control,1,Jump,360,330,0.0
62.3,Control,1,Jump,390,360,3.466666666666667
62.3,Control,1,Jump,420,390,0.0
62.3,Control,1,Jump,450,420,0.0
62.4,Control,1,Freeze,30,0,0.0
62.4,Control,1,Freeze,60,30,0.0
62.4,Control,1,Freeze,90,60,2.4
62.4,Control,1,Freeze,120,90,1.2
62.4,Control,1,Freeze,150,120,0.0
62.4,Control,1,Freeze,180,150,2.2666666666666666
62.4,Control,1,Freeze,210,180,4.266666666666667
62.4,Control,1,Freeze,240,210,26.0
62.4,Control,1,Freeze,270,240,27.46666666666667
62.4,Control,1,Freeze,300,270,18.8
62.4,Control,1,Freeze,330,300,66.4
62.4,Control,1,Freeze,360,330,65.86666666666666
62.4,Control,1,Freeze,390,360,44.8
62.4,Control,1,Freeze,420,390,55.06666666666666
62.4,Control,1,Freeze,450,420,55.86666666666667
62.4,Control,1,Sniff,30,0,0.0
62.4,Control,1,Sniff,60,30,0.0
62.4,Control,1,Sniff,90,60,0.0
62.4,Control,1,Sniff,120,90,0.0
62.4,Control,1,Sniff,150,120,0.0
62.4,Control,1,Sniff,180,150,2.2666666666666666
62.4,Control,1,Sniff,210,180,0.0
62.4,Control,1,Sniff,240,210,3.8666666666666663
62.4,Control,1,Sniff,270,240,0.0
62.4,Control,1,Sniff,300,270,0.0
62.4,Control,1,Sniff,330,300,0.0
62.4,Control,1,Sniff,360,330,0.0
62.4,Control,1,Sniff,390,360,0.0
62.4,Control,1,Sniff,420,390,0.0
62.4,Control,1,Sniff,450,420,0.0
62.4,Control,1,Groom,30,0,0.0
62.4,Control,1,Groom,60,30,0.0
62.4,Control,1,Groom,90,60,0.2666666666666666
62.4,Control,1,Groom,120,90,0.0
62.4,Control,1,Groom,150,120,0.0
62.4,Control,1,Groom,180,150,0.0
62.4,Control,1,Groom,210,180,0.0
62.4,Control,1,Groom,240,210,0.0
62.4,Control,1,Groom,270,240,0.0
62.4,Control,1,Groom,300,270,0.0
62.4,Control,1,Groom,330,300,0.0
62.4,Control,1,Groom,360,330,0.0
62.4,Control,1,Groom,390,360,0.0
62.4,Control,1,Groom,420,390,0.0
62.4,Control,1,Groom,450,420,0.0
62.4,Control,1,Turn,30,0,59.86666666666667
62.4,Control,1,Turn,60,30,32.666666666666664
62.4,Control,1,Turn,90,60,46.0
62.4,Control,1,Turn,120,90,43.46666666666667
62.4,Control,1,Turn,150,120,25.066666666666666
62.4,Control,1,Turn,180,150,19.733333333333334
62.4,Control,1,Turn,210,180,35.733333333333334
62.4,Control,1,Turn,240,210,47.46666666666666
62.4,Control,1,Turn,270,240,58.93333333333333
62.4,Control,1,Turn,300,270,50.53333333333333
62.4,Control,1,Turn,330,300,32.66666666666667
62.4,Control,1,Turn,360,330,25.599999999999998
62.4,Control,1,Turn,390,360,30.133333333333333
62.4,Control,1,Turn,420,390,31.866666666666667
62.4,Control,1,Turn,450,420,15.066666666666668
62.4,Control,1,Locomotion,30,0,8.666666666666666
62.4,Control,1,Locomotion,60,30,20.8
62.4,Control,1,Locomotion,90,60,17.066666666666666
62.4,Control,1,Locomotion,120,90,17.46666666666667
62.4,Control,1,Locomotion,150,120,20.933333333333334
62.4,Control,1,Locomotion,180,150,12.666666666666666
62.4,Control,1,Locomotion,210,180,15.200000000000001
62.4,Control,1,Locomotion,240,210,0.7999999999999999
62.4,Control,1,Locomotion,270,240,1.6
62.4,Control,1,Locomotion,300,270,0.8
62.4,Control,1,Locomotion,330,300,0.0
62.4,Control,1,Locomotion,360,330,0.0
62.4,Control,1,Locomotion,390,360,1.6
62.4,Control,1,Locomotion,420,390,1.0666666666666669
62.4,Control,1,Locomotion,450,420,0.4
62.4,Control,1,Climb,30,0,0.0
62.4,Control,1,Climb,60,30,8.133333333333333
62.4,Control,1,Climb,90,60,4.266666666666667
62.4,Control,1,Climb,120,90,17.866666666666667
62.4,Control,1,Climb,150,120,37.6
62.4,Control,1,Climb,180,150,4.266666666666667
62.4,Control,1,Climb,210,180,10.666666666666668
62.4,Control,1,Climb,240,210,0.0
62.4,Control,1,Climb,270,240,0.0
62.4,Control,1,Climb,300,270,11.333333333333332
62.4,Control,1,Climb,330,300,0.0
62.4,Control,1,Climb,360,330,0.0
62.4,Control,1,Climb,390,360,0.0
62.4,Control,1,Climb,420,390,0.0
62.4,Control,1,Climb,450,420,0.0
62.4,Control,1,Jump,30,0,0.0
62.4,Control,1,Jump,60,30,0.1333333333333333
62.4,Control,1,Jump,90,60,0.0
62.4,Control,1,Jump,120,90,0.0
62.4,Control,1,Jump,150,120,0.0
62.4,Control,1,Jump,180,150,0.0
62.4,Control,1,Jump,210,180,1.866666666666667
62.4,Control,1,Jump,240,210,1.6000000000000003
62.4,Control,1,Jump,270,240,0.0
62.4,Control,1,Jump,300,270,3.6000000000000005
62.4,Control,1,Jump,330,300,0.0
62.4,Control,1,Jump,360,330,0.0
62.4,Control,1,Jump,390,360,3.733333333333333
62.4,Control,1,Jump,420,390,2.4
62.4,Control,1,Jump,450,420,0.0
62.5,Control,1,Freeze,30,0,0.0
62.5,Control,1,Freeze,60,30,0.0
62.5,Control,1,Freeze,90,60,0.0
62.5,Control,1,Freeze,120,90,0.0
62.5,Control,1,Freeze,150,120,0.0
62.5,Control,1,Freeze,180,150,0.0
62.5,Control,1,Freeze,210,180,2.2666666666666666
62.5,Control,1,Freeze,240,210,18.400000000000002
62.5,Control,1,Freeze,270,240,4.8
62.5,Control,1,Freeze,300,270,18.8
62.5,Control,1,Freeze,330,300,13.333333333333334
62.5,Control,1,Freeze,360,330,27.333333333333336
62.5,Control,1,Freeze,390,360,18.4
62.5,Control,1,Freeze,420,390,23.866666666666667
62.5,Control,1,Freeze,450,420,24.4
62.5,Control,1,Sniff,30,0,0.0
62.5,Control,1,Sniff,60,30,0.0
62.5,Control,1,Sniff,90,60,0.0
62.5,Control,1,Sniff,120,90,0.0
62.5,Control,1,Sniff,150,120,0.0
62.5,Control,1,Sniff,180,150,2.533333333333333
62.5,Control,1,Sniff,210,180,0.0
62.5,Control,1,Sniff,240,210,0.0
62.5,Control,1,Sniff,270,240,0.0
62.5,Control,1,Sniff,300,270,0.0
62.5,Control,1,Sniff,330,300,5.2
62.5,Control,1,Sniff,360,330,4.533333333333333
62.5,Control,1,Sniff,390,360,0.0
62.5,Control,1,Sniff,420,390,0.0
62.5,Control,1,Sniff,450,420,0.0
62.5,Control,1,Groom,30,0,0.0
62.5,Control,1,Groom,60,30,0.0
62.5,Control,1,Groom,90,60,0.0
62.5,Control,1,Groom,120,90,0.0
62.5,Control,1,Groom,150,120,0.0
62.5,Control,1,Groom,180,150,0.0
62.5,Control,1,Groom,210,180,0.0
62.5,Control,1,Groom,240,210,0.0
62.5,Control,1,Groom,270,240,0.0
62.5,Control,1,Groom,300,270,0.0
62.5,Control,1,Groom,330,300,0.0
62.5,Control,1,Groom,360,330,0.0
62.5,Control,1,Groom,390,360,0.0
62.5,Control,1,Groom,420,390,0.0
62.5,Control,1,Groom,450,420,0.0
62.5,Control,1,Turn,30,0,35.86666666666667
62.5,Control,1,Turn,60,30,35.06666666666666
62.5,Control,1,Turn,90,60,35.333333333333336
62.5,Control,1,Turn,120,90,22.533333333333335
62.5,Control,1,Turn,150,120,36.800000000000004
62.5,Control,1,Turn,180,150,28.933333333333334
62.5,Control,1,Turn,210,180,41.46666666666667
62.5,Control,1,Turn,240,210,65.33333333333334
62.5,Control,1,Turn,270,240,65.46666666666667
62.5,Control,1,Turn,300,270,39.06666666666666
62.5,Control,1,Turn,330,300,72.0
62.5,Control,1,Turn,360,330,52.93333333333333
62.5,Control,1,Turn,390,360,57.333333333333336
62.5,Control,1,Turn,420,390,55.06666666666667
62.5,Control,1,Turn,450,420,34.66666666666667
62.5,Control,1,Locomotion,30,0,30.533333333333335
62.5,Control,1,Locomotion,60,30,28.666666666666664
62.5,Control,1,Locomotion,90,60,30.4
62.5,Control,1,Locomotion,120,90,31.46666666666667
62.5,Control,1,Locomotion,150,120,23.2
62.5,Control,1,Locomotion,180,150,23.06666666666667
62.5,Control,1,Locomotion,210,180,11.333333333333334
62.5,Control,1,Locomotion,240,210,0.8
62.5,Control,1,Locomotion,270,240,3.5999999999999996
62.5,Control,1,Locomotion,300,270,6.933333333333334
62.5,Control,1,Locomotion,330,300,1.7333333333333334
62.5,Control,1,Locomotion,360,330,0.0
62.5,Control,1,Locomotion,390,360,2.0
62.5,Control,1,Locomotion,420,390,2.666666666666667
62.5,Control,1,Locomotion,450,420,0.0
62.5,Control,1,Climb,30,0,0.0
62.5,Control,1,Climb,60,30,3.2
62.5,Control,1,Climb,90,60,13.333333333333334
62.5,Control,1,Climb,120,90,20.266666666666666
62.5,Control,1,Climb,150,120,12.266666666666666
62.5,Control,1,Climb,180,150,18.933333333333334
62.5,Control,1,Climb,210,180,10.8
62.5,Control,1,Climb,240,210,0.0
62.5,Control,1,Climb,270,240,0.0
62.5,Control,1,Climb,300,270,5.866666666666666
62.5,Control,1,Climb,330,300,0.0
62.5,Control,1,Climb,360,330,0.0
62.5,Control,1,Climb,390,360,7.733333333333333
62.5,Control,1,Climb,420,390,3.8666666666666663
62.5,Control,1,Climb,450,420,0.0
62.5,Control,1,Jump,30,0,0.0
62.5,Control,1,Jump,60,30,0.2666666666666666
62.5,Control,1,Jump,90,60,1.8666666666666667
62.5,Control,1,Jump,120,90,0.0
62.5,Control,1,Jump,150,120,0.0
62.5,Control,1,Jump,180,150,0.0
62.5,Control,1,Jump,210,180,4.133333333333334
62.5,Control,1,Jump,240,210,0.0
62.5,Control,1,Jump,270,240,0.0
62.5,Control,1,Jump,300,270,1.6
62.5,Control,1,Jump,330,300,0.0
62.5,Control,1,Jump,360,330,0.0
62.5,Control,1,Jump,390,360,2.2666666666666666
62.5,Control,1,Jump,420,390,0.4
62.5,Control,1,Jump,450,420,0.0
63.3,ELS,1,Freeze,30,0,0.0
63.3,ELS,1,Freeze,60,30,11.733333333333333
63.3,ELS,1,Freeze,90,60,0.0
63.3,ELS,1,Freeze,120,90,1.866666666666667
63.3,ELS,1,Freeze,150,120,6.800000000000001
63.3,ELS,1,Freeze,180,150,0.0
63.3,ELS,1,Freeze,210,180,5.466666666666667
63.3,ELS,1,Freeze,240,210,8.933333333333334
63.3,ELS,1,Freeze,270,240,5.6000000000000005
63.3,ELS,1,Freeze,300,270,23.733333333333334
63.3,ELS,1,Freeze,330,300,25.333333333333332
63.3,ELS,1,Freeze,360,330,45.86666666666667
63.3,ELS,1,Freeze,390,360,28.26666666666667
63.3,ELS,1,Freeze,420,390,69.46666666666667
63.3,ELS,1,Freeze,450,420,57.333333333333336
63.3,ELS,1,Sniff,30,0,0.0
63.3,ELS,1,Sniff,60,30,0.0
63.3,ELS,1,Sniff,90,60,0.0
63.3,ELS,1,Sniff,120,90,6.533333333333332
63.3,ELS,1,Sniff,150,120,4.266666666666667
63.3,ELS,1,Sniff,180,150,9.2
63.3,ELS,1,Sniff,210,180,2.666666666666667
63.3,ELS,1,Sniff,240,210,0.0
63.3,ELS,1,Sniff,270,240,0.0
63.3,ELS,1,Sniff,300,270,0.0
63.3,ELS,1,Sniff,330,300,0.0
63.3,ELS,1,Sniff,360,330,0.0
63.3,ELS,1,Sniff,390,360,0.0
63.3,ELS,1,Sniff,420,390,0.0
63.3,ELS,1,Sniff,450,420,0.0
63.3,ELS,1,Groom,30,0,0.0
63.3,ELS,1,Groom,60,30,0.0
63.3,ELS,1,Groom,90,60,0.0
63.3,ELS,1,Groom,120,90,0.0
63.3,ELS,1,Groom,150,120,0.0
63.3,ELS,1,Groom,180,150,0.0
63.3,ELS,1,Groom,210,180,0.0
63.3,ELS,1,Groom,240,210,0.0
63.3,ELS,1,Groom,270,240,0.0
63.3,ELS,1,Groom,300,270,0.0
63.3,ELS,1,Groom,330,300,0.0
63.3,ELS,1,Groom,360,330,0.0
63.3,ELS,1,Groom,390,360,0.0
63.3,ELS,1,Groom,420,390,0.0
63.3,ELS,1,Groom,450,420,0.0
63.3,ELS,1,Turn,30,0,39.733333333333334
63.3,ELS,1,Turn,60,30,61.6
63.3,ELS,1,Turn,90,60,52.4
63.3,ELS,1,Turn,120,90,14.8
63.3,ELS,1,Turn,150,120,36.0
63.3,ELS,1,Turn,180,150,52.26666666666667
63.3,ELS,1,Turn,210,180,51.06666666666666
63.3,ELS,1,Turn,240,210,68.53333333333332
63.3,ELS,1,Turn,270,240,54.4
63.3,ELS,1,Turn,300,270,54.266666666666666
63.3,ELS,1,Turn,330,300,69.06666666666666
63.3,ELS,1,Turn,360,330,54.13333333333334
63.3,ELS,1,Turn,390,360,37.733333333333334
63.3,ELS,1,Turn,420,390,23.066666666666666
63.3,ELS,1,Turn,450,420,32.93333333333333
63.3,ELS,1,Locomotion,30,0,7.333333333333333
63.3,ELS,1,Locomotion,60,30,0.9333333333333336
63.3,ELS,1,Locomotion,90,60,10.533333333333333
63.3,ELS,1,Locomotion,120,90,17.999999999999996
63.3,ELS,1,Locomotion,150,120,15.066666666666666
63.3,ELS,1,Locomotion,180,150,22.133333333333333
63.3,ELS,1,Locomotion,210,180,7.866666666666667
63.3,ELS,1,Locomotion,240,210,0.7999999999999999
63.3,ELS,1,Locomotion,270,240,7.333333333333333
63.3,ELS,1,Locomotion,300,270,10.4
63.3,ELS,1,Locomotion,330,300,0.0
63.3,ELS,1,Locomotion,360,330,0.0
63.3,ELS,1,Locomotion,390,360,8.0
63.3,ELS,1,Locomotion,420,390,0.6666666666666667
63.3,ELS,1,Locomotion,450,420,0.0
63.3,ELS,1,Climb,30,0,0.0
63.3,ELS,1,Climb,60,30,0.0
63.3,ELS,1,Climb,90,60,9.2
63.3,ELS,1,Climb,120,90,13.6
63.3,ELS,1,Climb,150,120,16.133333333333333
63.3,ELS,1,Climb,180,150,0.0
63.3,ELS,1,Climb,210,180,6.0
63.3,ELS,1,Climb,240,210,0.0
63.3,ELS,1,Climb,270,240,3.8666666666666663
63.3,ELS,1,Climb,300,270,3.0666666666666664
63.3,ELS,1,Climb,330,300,0.0
63.3,ELS,1,Climb,360,330,0.0
63.3,ELS,1,Climb,390,360,0.0
63.3,ELS,1,Climb,420,390,0.0
63.3,ELS,1,Climb,450,420,0.0
63.3,ELS,1,Jump,30,0,0.0
63.3,ELS,1,Jump,60,30,0.0
63.3,ELS,1,Jump,90,60,0.0
63.3,ELS,1,Jump,120,90,0.0
63.3,ELS,1,Jump,150,120,0.0
63.3,ELS,1,Jump,180,150,0.0
63.3,ELS,1,Jump,210,180,2.4
63.3,ELS,1,Jump,240,210,0.0
63.3,ELS,1,Jump,270,240,0.0
63.3,ELS,1,Jump,300,270,3.0666666666666664
63.3,ELS,1,Jump,330,300,0.4
63.3,ELS,1,Jump,360,330,0.0
63.3,ELS,1,Jump,390,360,4.666666666666667
63.3,ELS,1,Jump,420,390,0.0
63.3,ELS,1,Jump,450,420,0.0
68.1,Control,1,Freeze,30,0,0.0
68.1,Control,1,Freeze,60,30,1.3333333333333337
68.1,Control,1,Freeze,90,60,1.4666666666666666
68.1,Control,1,Freeze,120,90,1.4666666666666666
68.1,Control,1,Freeze,150,120,6.666666666666667
68.1,Control,1,Freeze,180,150,1.866666666666667
68.1,Control,1,Freeze,210,180,3.4666666666666663
68.1,Control,1,Freeze,240,210,48.0
68.1,Control,1,Freeze,270,240,19.73333333333333
68.1,Control,1,Freeze,300,270,16.400000000000002
68.1,Control,1,Freeze,330,300,42.93333333333334
68.1,Control,1,Freeze,360,330,50.93333333333333
68.1,Control,1,Freeze,390,360,27.066666666666663
68.1,Control,1,Freeze,420,390,38.266666666666666
68.1,Control,1,Freeze,450,420,25.73333333333333
68.1,Control,1,Sniff,30,0,4.133333333333333
68.1,Control,1,Sniff,60,30,0.0
68.1,Control,1,Sniff,90,60,0.0
68.1,Control,1,Sniff,120,90,1.866666666666667
68.1,Control,1,Sniff,150,120,0.0
68.1,Control,1,Sniff,180,150,0.0
68.1,Control,1,Sniff,210,180,0.0
68.1,Control,1,Sniff,240,210,0.0
68.1,Control,1,Sniff,270,240,2.4
68.1,Control,1,Sniff,300,270,0.8
68.1,Control,1,Sniff,330,300,3.6
68.1,Control,1,Sniff,360,330,0.0
68.1,Control,1,Sniff,390,360,0.0
68.1,Control,1,Sniff,420,390,0.0
68.1,Control,1,Sniff,450,420,0.0
68.1,Control,1,Groom,30,0,0.0
68.1,Control,1,Groom,60,30,0.0
68.1,Control,1,Groom,90,60,0.0
68.1,Control,1,Groom,120,90,0.0
68.1,Control,1,Groom,150,120,0.0
68.1,Control,1,Groom,180,150,0.0
68.1,Control,1,Groom,210,180,0.0
68.1,Control,1,Groom,240,210,0.0
68.1,Control,1,Groom,270,240,0.0
68.1,Control,1,Groom,300,270,0.0
68.1,Control,1,Groom,330,300,0.0
68.1,Control,1,Groom,360,330,0.0
68.1,Control,1,Groom,390,360,0.0
68.1,Control,1,Groom,420,390,0.0
68.1,Control,1,Groom,450,420,0.0
68.1,Control,1,Turn,30,0,50.66666666666667
68.1,Control,1,Turn,60,30,37.06666666666666
68.1,Control,1,Turn,90,60,46.93333333333333
68.1,Control,1,Turn,120,90,48.4
68.1,Control,1,Turn,150,120,66.26666666666667
68.1,Control,1,Turn,180,150,46.0
68.1,Control,1,Turn,210,180,63.733333333333334
68.1,Control,1,Turn,240,210,40.93333333333333
68.1,Control,1,Turn,270,240,60.4
68.1,Control,1,Turn,300,270,62.400000000000006
68.1,Control,1,Turn,330,300,41.6
68.1,Control,1,Turn,360,330,43.06666666666666
68.1,Control,1,Turn,390,360,31.199999999999996
68.1,Control,1,Turn,420,390,29.866666666666664
68.1,Control,1,Turn,450,420,32.133333333333326
68.1,Control,1,Locomotion,30,0,3.8666666666666667
68.1,Control,1,Locomotion,60,30,3.2
68.1,Control,1,Locomotion,90,60,9.066666666666666
68.1,Control,1,Locomotion,120,90,10.133333333333333
68.1,Control,1,Locomotion,150,120,4.933333333333334
68.1,Control,1,Locomotion,180,150,5.733333333333333
68.1,Control,1,Locomotion,210,180,6.933333333333333
68.1,Control,1,Locomotion,240,210,2.4000000000000004
68.1,Control,1,Locomotion,270,240,0.0
68.1,Control,1,Locomotion,300,270,0.6666666666666667
68.1,Control,1,Locomotion,330,300,1.6
68.1,Control,1,Locomotion,360,330,0.0
68.1,Control,1,Locomotion,390,360,2.1333333333333333
68.1,Control,1,Locomotion,420,390,2.1333333333333333
68.1,Control,1,Locomotion,450,420,0.2666666666666666
68.1,Control,1,Climb,30,0,7.6
68.1,Control,1,Climb,60,30,0.0
68.1,Control,1,Climb,90,60,12.666666666666668
68.1,Control,1,Climb,120,90,11.866666666666667
68.1,Control,1,Climb,150,120,10.533333333333331
68.1,Control,1,Climb,180,150,21.333333333333336
68.1,Control,1,Climb,210,180,9.6
68.1,Control,1,Climb,240,210,0.0
68.1,Control,1,Climb,270,240,0.0
68.1,Control,1,Climb,300,270,0.0
