behavior,rank,feature,mean_abs_shap
Turn,424,B3R_y,0.0035641666036099195
Turn,425,dist_H2R_nose_roll_mean,0.0035497734788805246
Turn,426,dist_B2L_H2L,0.0035286282654851675
Turn,427,dist_S1_nose_roll_mean,0.003516062628477812
Turn,428,B1R_y_roll_mean,0.003494192846119404
Turn,429,dist_B1L_B1R_roll_sum,0.0034767042379826307
Turn,430,H2L_x_t-5,0.00346500426530838
Turn,431,tail_x,0.003449349896982312
Turn,432,dist_B1L_nose_roll_sum,0.0034349809866398573
Turn,433,B1R_velocity_roll_std,0.0034011825919151306
Turn,434,dist_S2_nose_roll_std,0.0033961946610361338
Turn,435,S2_y_t-2,0.003394891507923603
Turn,436,H2L_x_t-1,0.0033915562089532614
Turn,437,B2L_velocity_roll_std,0.0033906379248946905
Turn,438,dist_B2L_B3L_roll_std,0.00336861633695662
Turn,439,H1L_y_t-4,0.0033611906692385674
Turn,440,H1L_y_t-3,0.0033240444026887417
Turn,441,S2_x_roll_std,0.003322964534163475
Turn,442,dist_B1L_B3R_roll_mean,0.0033046528697013855
Turn,443,global_body_angular_velocity_t-2,0.003262848826125264
Turn,444,dist_H1R_S2_roll_sum,0.0032577370293438435
Turn,445,dist_B3R_S1_roll_mean,0.0032559502869844437
Turn,446,B1R_x_t-5,0.0032445432152599096
Turn,447,dist_H1L_tail_roll_mean,0.003228330984711647
Turn,448,dist_H1R_H2R_roll_sum,0.0032197567634284496
Turn,449,global_body_angle_t-1,0.003169260686263442
Turn,450,B2R_velocity_roll_std,0.003162499750033021
Turn,451,centroid_x_roll_mean,0.0031268252059817314
Turn,452,B3R_x_t-3,0.0031162414234131575
Turn,453,B2L_y_t-2,0.003113246988505125
Turn,454,H2L_y_roll_std,0.003089914098381996
Turn,455,dist_B3L_nose_roll_std,0.003085031174123287
Turn,456,B3R_y_roll_mean,0.0030529149807989597
Turn,457,dist_S1_S2_roll_std,0.0030386699363589287
Turn,458,dist_H1R_S1_roll_std,0.003016459057107568
Turn,459,S2_y_t-5,0.003000951837748289
Turn,460,dist_B1R_B3R_roll_std,0.002999153221026063
Turn,461,H1L_y_roll_mean,0.0029643187299370766
Turn,462,dist_B1R_B2L_roll_sum,0.002949935384094715
Turn,463,H1L_x_t-1,0.002939446596428752
Turn,464,dist_B3L_H2L_roll_mean,0.0029240399599075317
Turn,465,dist_H2L_nose_roll_mean,0.0029141921550035477
Turn,466,H2R_y_t-4,0.002837885869666934
Turn,467,dist_B1R_H1R,0.00282484432682395
Turn,468,dist_H1L_H2L_roll_sum,0.002823138376697898
Turn,469,B3L_y_t-5,0.0028163031674921513
Turn,470,dist_B2L_nose_roll_std,0.00281366310082376
Turn,471,H2L_y_t-4,0.002802440198138356
Turn,472,dist_B2L_H1R_roll_sum,0.002795891370624304
Turn,473,dist_H1L_H1R_roll_sum,0.0027937861159443855
Turn,474,dist_B2L_H2R_roll_mean,0.002791633829474449
Turn,475,dist_B3L_S2_roll_sum,0.0027719896752387285
Turn,476,dist_B2R_nose_roll_std,0.0027521678712219
Turn,477,dist_B2R_H2R_roll_sum,0.00271483208052814
Turn,478,dist_H1R_tail_roll_mean,0.0027064781170338392
Turn,479,H1L_y_t-1,0.0026836537290364504
Turn,480,dist_H1R_S2,0.00267960992641747
Turn,481,H1L_x_t-5,0.0026592833455652
Turn,482,S2_x_t-1,0.0026280968450009823
Turn,483,dist_B3R_H2L,0.0026222551241517067
Turn,484,dist_B3R_H1L_roll_sum,0.0025771590881049633
Turn,485,centroid_y_roll_mean,0.0025608043652027845
Turn,486,dist_B1R_nose_roll_std,0.002529875608161092
Turn,487,dist_H2L_S1_roll_sum,0.002506710821762681
Turn,488,dist_B1L_H1R_roll_sum,0.0024839940015226603
Turn,489,H2L_y_t-2,0.0024821795523166656
Turn,490,dist_S1_tail,0.002474626526236534
Turn,491,H2L_velocity_roll_std,0.0024703540839254856
Turn,492,dist_B2L_H1L_roll_mean,0.0024657375179231167
Turn,493,H1R_x_t-4,0.0024639731273055077
Turn,494,dist_B2R_H1L_roll_std,0.002422773977741599
Turn,495,dist_B3L_H1L,0.0023762851487845182
Turn,496,global_body_angle_roll_std,0.0023687579669058323
Turn,497,orientation_angle_t-4,0.002349155256524682
Turn,498,dist_B1R_H2R_roll_sum,0.0022670277394354343
Turn,499,dist_B3R_H2L_roll_mean,0.002258957363665104
Turn,500,dist_B2L_nose_roll_sum,0.0022580772638320923
Turn,501,dist_H1L_S2,0.002247561700642109
Turn,502,B2R_x_t-2,0.0022458171006292105
Turn,503,S2_velocity_roll_mean,0.0022372151724994183
Turn,504,dist_B2R_S1_roll_mean,0.002224392257630825
Turn,505,B3R_x_roll_std,0.002208147896453738
Turn,506,H1L_x_t-3,0.002202659146860242
Turn,507,global_body_angle_roll_mean,0.0021868597250431776
Turn,508,global_body_angle_t-4,0.002169943181797862
Turn,509,B2R_x,0.002165232552215457
Turn,510,dist_B1L_S2_roll_sum,0.0021579924505203962
Turn,511,dist_H1L_tail_roll_std,0.0021498273126780987
Turn,512,dist_B3R_H2L_roll_sum,0.0021481174044311047
Turn,513,dist_H1R_S2_roll_mean,0.002139313379302621
Turn,514,B1L_y_t-4,0.0021351920440793037
Turn,515,dist_B3L_tail_roll_sum,0.0021332139149308205
Turn,516,S1_y_t-2,0.0021155239082872868
Turn,517,dist_H2L_nose,0.00210933038033545
Turn,518,B2L_y_t-1,0.0021036339458078146
Turn,519,dist_B1L_B3R_roll_std,0.002089457819238305
Turn,520,dist_B1L_nose,0.0020661158487200737
Turn,521,H1R_y_t-4,0.0020427170675247908
Turn,522,H2L_x_t-3,0.0020221092272549868
Turn,523,dist_B3L_H1R_roll_mean,0.0020162840373814106
Turn,524,B2R_x_t-3,0.002010129392147064
Turn,525,B3L_x_t-2,0.001959544839337468
Turn,526,tail_x_t-4,0.0019030944677069783
Turn,527,B3R_x,0.00189448322635144
Turn,528,B2L_x,0.0018844656879082322
Turn,529,B1R_y_t-4,0.0018789605237543583
Turn,530,H1R_y,0.0018715972546488047
Turn,531,B2R_x_roll_mean,0.0018698887433856726
Turn,532,H2L_x_roll_std,0.0018567218212410808
Turn,533,B3L_velocity_roll_mean,0.001853921334259212
Turn,534,dist_B3R_nose,0.0018287686398252845
Turn,535,tail_y_t-2,0.0017834082245826721
Turn,536,tail_y_roll_mean,0.0017702472396194935
Turn,537,B1L_y_roll_std,0.0017502743285149336
Turn,538,dist_B2R_H2L_roll_sum,0.0017274963902309537
Turn,539,tail_x_t-1,0.0016933291917666793
Turn,540,B2R_x_roll_sum,0.0016930155688896775
Turn,541,dist_S1_S2_roll_mean,0.0016670471522957087
Turn,542,dist_B3R_H1L_roll_std,0.0016656576190143824
Turn,543,B3L_x_t-5,0.0016146242851391435
Turn,544,dist_B1R_B3L_roll_mean,0.0015964691992849112
Turn,545,B2R_y_t-3,0.0015963608166202903
Turn,546,dist_H1L_S2_roll_mean,0.0015798392705619335
Turn,547,nose_y_t-2,0.0015549627132713795
Turn,548,B1L_x_t-4,0.001517403987236321
Turn,549,dist_B1R_tail,0.0014680121093988419
Turn,550,dist_B2L_nose,0.0014665041817352176
Turn,551,dist_B1L_B2R_roll_mean,0.0014599075075238943
Turn,552,dist_B3L_H1R_roll_sum,0.0014562960714101791
Turn,553,H2R_y_roll_mean,0.0014502604026347399
Turn,554,dist_S1_S2_roll_sum,0.001445899368263781
Turn,555,orientation_angle_t-3,0.0014172649243846536
Turn,556,dist_H2L_nose_roll_sum,0.0014146266039460897
Turn,557,dist_B1L_B3R_roll_sum,0.001413667923770845
Turn,558,B1L_y_t-1,0.0014084515860304236
Turn,559,H2L_x_roll_mean,0.0013860980980098248
Turn,560,B3L_x_roll_mean,0.0013821179745718837
Turn,561,dist_B3R_tail_roll_sum,0.0013799391454085708
Turn,562,dist_H1L_H2L_roll_mean,0.0013705280143767595
Turn,563,dist_B1R_B3L,0.0013593349140137434
Turn,564,B3R_x_t-1,0.0013185034040361643
Turn,565,B1R_x_t-4,0.0013117956696078181
Turn,566,B3R_x_t-4,0.0013006686931475997
Turn,567,dist_S2_nose_roll_mean,0.0012849599588662386
Turn,568,dist_H1L_H1R,0.0012504482874646783
Turn,569,orientation_angle,0.0012412406504154205
Turn,570,dist_B1R_tail_roll_mean,0.0012375760124996305
Turn,571,H2L_velocity,0.0012277406640350819
Turn,572,dist_B2R_H2L,0.001224346226081252
Turn,573,tail_x_t-3,0.0012218552874401212
Turn,574,dist_B1L_nose_roll_mean,0.0011757788015529513
Turn,575,nose_x,0.0011753278085961938
Turn,576,B3R_y_t-3,0.001175286015495658
Turn,577,B3L_x_t-1,0.0011617594864219427
Turn,578,H1L_x_t-2,0.0011597995180636644
Turn,579,B3R_y_t-1,0.0011569323251023889
Turn,580,B1L_x_t-2,0.0011239917948842049
Turn,581,nose_y_t-5,0.0010780792217701674
Turn,582,dist_B1R_B3L_roll_sum,0.00104893883690238
Turn,583,dist_B2R_H2L_roll_std,0.0010411613620817661
Turn,584,orientation_angle_t-1,0.001036464935168624
Turn,585,B1L_x_roll_mean,0.0010287354234606028
Turn,586,B3R_y_t-4,0.0010182803962379694
Turn,587,S2_y_t-3,0.001017485512420535
Turn,588,H2R_x_t-1,0.001003354205749929
Turn,589,dist_B3L_H1L_roll_mean,0.0010032275458797812
Turn,590,H2L_x_t-4,0.0010001090122386813
Turn,591,S2_x_t-2,0.0009890610817819834
Turn,592,tail_y_t-5,0.00093373580602929
Turn,593,B3L_y_t-1,0.0009110060636885464
Turn,594,B3R_velocity_roll_mean,0.0009028219501487911
Turn,595,B2L_y_t-3,0.0008885738207027316
Turn,596,dist_H2L_S2_roll_std,0.0008615981787443161
Turn,597,B2R_y_t-2,0.0008561835275031626
Turn,598,orientation_angle_t-2,0.0008371517178602517
Turn,599,B3L_y_t-2,0.000819974287878722
Turn,600,B2L_y_roll_sum,0.0008115910459309816
Turn,601,dist_B3R_H2R_roll_mean,0.0008061621920205653
Turn,602,dist_H1R_S1_roll_sum,0.0008052489720284939
Turn,603,dist_B2R_H1L_roll_mean,0.0008007875294424593
Turn,604,dist_B2R_nose,0.0007886358653195202
Turn,605,S2_x_t-3,0.0007828895468264818
Turn,606,H1R_x_roll_mean,0.0007631807820871472
Turn,607,H1R_x_roll_sum,0.0007610226166434586
Turn,608,dist_H2L_S2_roll_mean,0.0007376880384981632
Turn,609,dist_B3R_H1R_roll_mean,0.000713370565790683
Turn,610,H1L_x,0.0007130381418392062
Turn,611,dist_H2R_S2_roll_mean,0.0006973390700295568
Turn,612,dist_B2L_tail_roll_sum,0.0006123327766545117
Turn,613,H1R_velocity_roll_mean,0.0006076463614590466
Turn,614,dist_B1L_S1_roll_sum,0.0005971798673272133
Turn,615,dist_S2_tail_roll_sum,0.0005673498380929232
Turn,616,dist_B3L_H1R_roll_std,0.000548014126252383
Turn,617,H2R_velocity,0.0005457471706904471
Turn,618,B3R_y_t-5,0.0005215061246417463
Turn,619,H1R_x_t-1,0.0005170884542167187
Turn,620,S2_y_t-1,0.00047992318286560476
Turn,621,B3R_x_t-5,0.0004706686013378203
Turn,622,dist_B1L_B3L_roll_mean,0.0004433125432115048
Turn,623,global_body_angle_roll_sum,0.00043999822810292244
Turn,624,dist_B2L_H2R,0.00043188611743971705
Turn,625,B3L_x_t-3,0.0004307290946599096
Turn,626,dist_H1L_H2R_roll_sum,0.00039253331487998366
Turn,627,S2_y_roll_mean,0.0003905245685018599
Turn,628,H2R_x_t-3,0.00036733353044837713
Turn,629,H1R_x_t-2,0.0003130665863864124
Turn,630,nose_x_roll_mean,0.0003020961885340512
Turn,631,H1R_y_t-3,0.00027713252347894013
Turn,632,tail_x_roll_mean,0.0002630122471600771
Turn,633,B3R_x_t-2,0.0002510728663764894
Turn,634,B1R_x_t-3,0.00024325191043317318
Turn,635,tail_x_t-2,0.0002077196113532409
Turn,636,dist_B2R_H2R,0.0001706182665657252
Turn,637,dist_H2R_tail_roll_mean,0.00016332967788912356
Turn,638,dist_H2L_tail_roll_mean,0.00012002557923551649
Turn,639,centroid_x,8.788532431935892e-05
Turn,640,H1R_y_roll_mean,6.862132431706414e-05
Turn,641,B3L_y_t-3,5.9015794249717146e-05
Turn,642,S2_x_roll_mean,4.631036063074134e-05
Turn,643,H1R_y_roll_sum,0.0
Turn,644,H2L_x_roll_sum,0.0
Turn,645,dist_H2L_H2R_roll_sum,0.0
Turn,646,dist_H1R_nose_roll_sum,0.0
Turn,647,B1L_velocity_roll_sum,0.0
Turn,648,dist_H2L_tail_roll_sum,0.0
Turn,649,S2_x_roll_sum,0.0
Turn,650,H2L_y_roll_sum,0.0
Turn,651,nose_y_roll_sum,0.0
Turn,652,tail_x_roll_sum,0.0
Turn,653,tail_y_roll_sum,0.0
Turn,654,dist_H1L_tail_roll_sum,0.0
Turn,655,dist_B1R_nose_roll_sum,0.0
Turn,656,dist_B1R_tail_roll_sum,0.0
Turn,657,H1R_x_t-5,0.0
Turn,658,dist_B2L_H2R_roll_sum,0.0
Turn,659,dist_B3R_H1L_roll_mean,0.0
Turn,660,dist_B2R_nose_roll_sum,0.0
Turn,661,dist_B2R_tail_roll_sum,0.0
Turn,662,dist_B2R_S1_roll_sum,0.0
Turn,663,dist_B2R_H1L_roll_sum,0.0
Turn,664,dist_B1R_H1L_roll_sum,0.0
Turn,665,dist_B1R_H1R_roll_sum,0.0
Turn,666,dist_B1R_H2L_roll_sum,0.0
Turn,667,centroid_y_roll_sum,0.0
Turn,668,dist_B1L_B3L_roll_sum,0.0
Turn,669,global_body_angular_velocity_roll_sum,0.0
Turn,670,B1L_x_roll_sum,0.0
Turn,671,H2R_y_t-2,0.0
Turn,672,dist_B2L_H1L_roll_sum,0.0
Turn,673,dist_B2L_S2_roll_sum,0.0
Turn,674,dist_B2L_H2L_roll_sum,0.0
Turn,675,dist_B1L_B2R_roll_sum,0.0
Turn,676,H2L_y_t-1,0.0
Turn,677,nose_x_t-1,0.0
Turn,678,nose_y_t-1,0.0
Turn,679,dist_B3L_H2R_roll_sum,0.0
Turn,680,dist_B3L_H1L_roll_sum,0.0
Turn,681,B1L_y_roll_sum,0.0
Turn,682,dist_H2R_S2_roll_sum,0.0
Turn,683,dist_H2R_nose_roll_sum,0.0
Turn,684,dist_S1_tail_roll_sum,0.0
Turn,685,dist_S2_nose_roll_sum,0.0
Turn,686,B1R_x_roll_sum,0.0
Turn,687,B2R_y_roll_mean,0.0
Turn,688,B2R_y_roll_sum,0.0
Turn,689,B3L_x_roll_sum,0.0
Turn,690,B2L_x_roll_sum,0.0
Turn,691,B3R_velocity_roll_sum,0.0
Turn,692,H1R_velocity_roll_std,0.0
Turn,693,B2R_velocity_roll_sum,0.0
Turn,694,B3L_velocity_roll_sum,0.0
Turn,695,S1_velocity_roll_sum,0.0
Turn,696,S2_velocity_roll_sum,0.0
Turn,697,H2L_velocity_roll_mean,0.0
Turn,698,H2L_velocity_roll_sum,0.0
Turn,699,H2R_velocity_roll_sum,0.0
Turn,700,dist_B3R_nose_roll_sum,0.0
Turn,701,dist_B3R_S1_roll_sum,0.0
Turn,702,dist_H1L_S2_roll_sum,0.0
Turn,703,H1L_x_roll_sum,0.0
Turn,704,H1L_y_roll_sum,0.0
Turn,705,B3L_y_roll_sum,0.0
Turn,706,B3R_x_roll_sum,0.0
Turn,707,dist_H1R_tail_roll_sum,0.0
Turn,708,dist_H1R_H2L_roll_sum,0.0
Turn,709,dist_H1L_nose_roll_sum,0.0
Turn,710,tail_y_t-4,0.0
Turn,711,dist_B1L_H2L_roll_sum,0.0
Turn,712,dist_B1L_tail_roll_sum,0.0
Turn,713,dist_B3R_H1R_roll_sum,0.0
Turn,714,dist_B2R_H1R_roll_sum,0.0
Turn,715,nose_x_roll_sum,0.0
Turn,716,S2_y_roll_sum,0.0
Turn,717,dist_S1_nose_roll_sum,0.0
Turn,718,dist_nose_tail_roll_sum,0.0
Turn,719,H2L_y_roll_mean,0.0
No labeled,1,dist_B2R_S2_roll_mean,0.0663033276796341
No labeled,2,dist_B2L_B3R_roll_mean,0.055926673114299774
No labeled,3,angular_velocity,0.05546622350811958
No labeled,4,dist_B2R_B3R_roll_mean,0.05457420274615288
No labeled,5,H1R_velocity_roll_mean,0.048680927604436874
No labeled,6,dist_B1R_S1_roll_mean,0.04783612862229347
No labeled,7,dist_B3R_S2_roll_mean,0.04783213511109352
No labeled,8,dist_H1R_nose,0.04289157688617706
No labeled,9,tail_velocity,0.04241533949971199
No labeled,10,dist_B2R_B3R,0.04199258238077164
No labeled,11,H1L_velocity_roll_mean,0.041305456310510635
No labeled,12,B1L_y_roll_mean,0.038805846124887466
No labeled,13,dist_B1L_H2R_roll_mean,0.038466159254312515
No labeled,14,dist_H1L_H2R_roll_std,0.03803234547376633
No labeled,15,nose_velocity_roll_mean,0.03682944178581238
No labeled,16,dist_B2L_H2R_roll_std,0.03551742434501648
No labeled,17,dist_B3R_tail_roll_mean,0.034712083637714386
No labeled,18,dist_B2L_B2R,0.0338326096534729
No labeled,19,B1L_velocity,0.03335215151309967
No labeled,20,dist_B1R_S1,0.03249707072973251
No labeled,21,dist_B3L_S2,0.031469862908124924
No labeled,22,dist_B1L_tail_roll_std,0.03101368620991707
No labeled,23,dist_B3L_S1_roll_mean,0.03042377158999443
No labeled,24,dist_B3L_B3R_roll_std,0.02926461026072502
No labeled,25,dist_B1R_B2R,0.028587492182850838
No labeled,26,dist_B2L_B3L_roll_mean,0.028105134144425392
No labeled,27,dist_B1L_B1R_roll_mean,0.027197133749723434
No labeled,28,dist_B1L_H1L_roll_std,0.026722382754087448
No labeled,29,B2R_velocity,0.026601651683449745
No labeled,30,B2L_y_t-1,0.025057673454284668
No labeled,31,dist_B3L_B3R_roll_sum,0.02435319311916828
No labeled,32,dist_B2L_H1R_roll_std,0.02404060773551464
No labeled,33,B2L_y_t-2,0.023691071197390556
No labeled,34,S1_x_roll_std,0.023357409983873367
No labeled,35,dist_H2R_S1_roll_std,0.022978652268648148
No labeled,36,dist_B2R_B3L_roll_std,0.02283863164484501
No labeled,37,nose_y_t-1,0.02256688103079796
No labeled,38,centroid_displacement_5,0.02188042178750038
No labeled,39,dist_B3L_H2R_roll_std,0.021288642659783363
No labeled,40,dist_B1R_S1_roll_std,0.020887693390250206
No labeled,41,B1L_y_roll_std,0.020576098933815956
No labeled,42,dist_B3L_tail_roll_mean,0.020490681752562523
No labeled,43,dist_H2L_H2R_roll_std,0.020349320024251938
No labeled,44,B2L_x_t-1,0.02030484937131405
No labeled,45,B3R_velocity,0.02023596316576004
No labeled,46,global_body_angular_velocity,0.020206237211823463
No labeled,47,dist_B3L_B3R,0.01983390375971794
No labeled,48,B1R_velocity_roll_std,0.01966233365237713
No labeled,49,B1R_y_t-2,0.019472960382699966
No labeled,50,dist_B1R_B2L_roll_sum,0.01932697370648384
No labeled,51,centroid_velocity_roll_sum,0.0192380640655756
No labeled,52,dist_S2_tail,0.0188344307243824
No labeled,53,H2R_velocity_roll_mean,0.018461301922798157
No labeled,54,dist_B1R_H2L,0.017884181812405586
No labeled,55,dist_B1R_H2R_roll_mean,0.01782703585922718
No labeled,56,dist_B3L_tail_roll_std,0.017592638731002808
No labeled,57,dist_B2R_tail_roll_std,0.017592519521713257
No labeled,58,centroid_x_roll_std,0.017584774643182755
No labeled,59,dist_H1L_H2R_roll_mean,0.01746760495007038
No labeled,60,dist_B1R_B2L,0.017443733289837837
No labeled,61,S1_velocity_roll_std,0.017298240214586258
No labeled,62,dist_B2L_tail_roll_std,0.017210261896252632
No labeled,63,H2R_y_roll_std,0.017047477886080742
No labeled,64,dist_H1L_nose_roll_std,0.016920721158385277
No labeled,65,B3L_velocity_roll_std,0.01673227548599243
No labeled,66,S2_y_t-4,0.01671350933611393
No labeled,67,B1R_y,0.016707636415958405
No labeled,68,dist_B1L_S1_roll_sum,0.016614649444818497
No labeled,69,dist_B2L_S2_roll_std,0.016564706340432167
No labeled,70,dist_H2R_S2_roll_mean,0.016150621697306633
No labeled,71,dist_B1L_S1_roll_mean,0.01613655686378479
No labeled,72,dist_H2R_nose_roll_std,0.015830304473638535
No labeled,73,S1_y,0.015685204416513443
No labeled,74,dist_B1L_B2R,0.015642333775758743
No labeled,75,H1L_x_roll_std,0.015431554056704044
No labeled,76,dist_B2R_S1_roll_std,0.015336990356445312
No labeled,77,dist_B1R_B3L_roll_std,0.015151012688875198
No labeled,78,dist_B1L_nose_roll_std,0.015031561255455017
No labeled,79,dist_B2R_tail,0.014921706169843674
No labeled,80,dist_B2L_B3R_roll_sum,0.014905489981174469
No labeled,81,dist_B2L_S1_roll_mean,0.014722815714776516
No labeled,82,dist_B1L_B1R,0.014633984304964542
No labeled,83,dist_B1R_B2L_roll_std,0.014606057666242123
No labeled,84,dist_H2R_nose_roll_sum,0.014567861333489418
No labeled,85,B3R_velocity_roll_std,0.014451214112341404
No labeled,86,dist_H2R_tail_roll_std,0.014354879036545753
No labeled,87,dist_B2R_S2_roll_std,0.014087428338825703
No labeled,88,dist_B1L_B1R_roll_std,0.014030826278030872
No labeled,89,dist_B3L_H2L_roll_std,0.013997639529407024
No labeled,90,dist_B3R_tail_roll_std,0.013822408393025398
No labeled,91,dist_B3R_H2L_roll_std,0.013642742298543453
No labeled,92,dist_B2L_B3R,0.013346592895686626
No labeled,93,H2L_velocity_roll_std,0.01326630637049675
No labeled,94,dist_B1L_B2R_roll_mean,0.013250735588371754
No labeled,95,B3L_x_t-4,0.013240215368568897
No labeled,96,global_body_angular_velocity_roll_std,0.012917302548885345
No labeled,97,dist_B1L_H2L_roll_std,0.012872620485723019
No labeled,98,dist_B1R_B3R,0.012864974327385426
No labeled,99,dist_B3R_S2,0.012853022664785385
No labeled,100,dist_H2R_nose_roll_mean,0.012813456356525421
No labeled,101,dist_H1R_tail_roll_std,0.01266498863697052
No labeled,102,B1L_x_roll_std,0.0125729413703084
No labeled,103,dist_B3L_S2_roll_mean,0.012563368305563927
No labeled,104,S1_x,0.012519914656877518
No labeled,105,dist_B2L_H1R_roll_mean,0.01251003984361887
No labeled,106,dist_S1_nose_roll_std,0.012451413087546825
No labeled,107,dist_B3L_H1R_roll_std,0.012363548390567303
No labeled,108,dist_B3R_tail,0.012263736687600613
No labeled,109,dist_B2R_nose_roll_sum,0.012196434661746025
No labeled,110,dist_B1R_H2R_roll_std,0.012065514922142029
No labeled,111,dist_B3R_S1,0.01202517468482256
No labeled,112,B2L_x_t-4,0.012011678889393806
No labeled,113,H1L_y_roll_std,0.011979518458247185
No labeled,114,dist_H2R_tail,0.01196452509611845
No labeled,115,dist_B1L_H2R_roll_std,0.011948931030929089
No labeled,116,dist_B1L_S1_roll_std,0.011918030679225922
No labeled,117,dist_B3L_tail_roll_sum,0.011917398311197758
No labeled,118,dist_H1L_tail_roll_std,0.011893927119672298
No labeled,119,dist_B1L_H1R_roll_std,0.011820286512374878
No labeled,120,dist_H1R_H2R,0.011815289035439491
No labeled,121,dist_B1L_S2,0.011807544156908989
No labeled,122,dist_B1R_S2_roll_std,0.01180274598300457
No labeled,123,dist_S1_S2,0.011677224189043045
No labeled,124,dist_B3L_tail,0.011643758974969387
No labeled,125,dist_B1L_B2R_roll_sum,0.011577735655009747
No labeled,126,H2L_y,0.011510724201798439
No labeled,127,B2L_x,0.011490664444863796
No labeled,128,dist_H2L_S2_roll_sum,0.011407947167754173
No labeled,129,dist_H1R_H2L_roll_std,0.011365811340510845
No labeled,130,dist_H2L_tail_roll_std,0.011320074088871479
No labeled,131,dist_B2L_B3L,0.011203622445464134
No labeled,132,dist_B1R_H2L_roll_mean,0.011098434217274189
No labeled,133,dist_B1L_B2R_roll_std,0.011064175516366959
No labeled,134,H2L_velocity,0.011031349189579487
No labeled,135,dist_S2_nose_roll_std,0.01097519975155592
No labeled,136,tail_x_t-2,0.01093553751707077
No labeled,137,global_body_angular_velocity_t-1,0.010843324474990368
No labeled,138,dist_B1L_H1L_roll_mean,0.010821308940649033
No labeled,139,dist_B3R_H1L_roll_mean,0.010769831947982311
No labeled,140,dist_B3R_H1R_roll_std,0.010757534764707088
No labeled,141,S1_y_t-5,0.010742509737610817
No labeled,142,dist_B2R_B3R_roll_sum,0.01068820059299469
No labeled,143,dist_B1R_tail,0.010687495581805706
No labeled,144,dist_H1L_S1_roll_std,0.01068322453647852
No labeled,145,S1_x_t-1,0.01063975878059864
No labeled,146,dist_H1R_nose_roll_mean,0.010618235915899277
No labeled,147,dist_B1R_tail_roll_sum,0.010606998577713966
No labeled,148,H2L_x_t-1,0.010506954044103622
No labeled,149,S1_y_t-1,0.010470230132341385
No labeled,150,dist_B1R_H1L,0.010400778613984585
No labeled,151,dist_H1L_nose,0.010347838513553143
No labeled,152,H1L_x_t-2,0.01029666792601347
No labeled,153,global_body_angular_velocity_roll_sum,0.010272577404975891
No labeled,154,angular_velocity_t-5,0.010229199193418026
No labeled,155,nose_x_t-2,0.0102265365421772
No labeled,156,nose_y_t-2,0.010186836123466492
No labeled,157,dist_S1_nose_roll_sum,0.010104548186063766
No labeled,158,B1L_x_roll_mean,0.010029565542936325
No labeled,159,dist_B3L_B3R_roll_mean,0.00997353345155716
No labeled,160,dist_B3L_S1,0.009964230470359325
No labeled,161,dist_B1L_B2L,0.009931894019246101
No labeled,162,nose_velocity,0.009866268374025822
No labeled,163,dist_B1R_B2L_roll_mean,0.009806419722735882
No labeled,164,dist_B1R_S1_roll_sum,0.009791674092411995
No labeled,165,tail_velocity_roll_std,0.00977466069161892
No labeled,166,centroid_velocity_roll_std,0.009761068038642406
No labeled,167,dist_B1L_B3L_roll_std,0.009684656746685505
No labeled,168,dist_H2L_H2R,0.00964378472417593
No labeled,169,dist_H1R_S1_roll_std,0.009603932499885559
No labeled,170,dist_B1L_S2_roll_mean,0.009596441872417927
No labeled,171,dist_B1L_B2L_roll_mean,0.009587370790541172
No labeled,172,B1R_x_t-5,0.009579090401530266
No labeled,173,dist_H2R_nose,0.00956711359322071
No labeled,174,centroid_y_roll_std,0.009545847773551941
No labeled,175,dist_H1L_H2R,0.009519515559077263
No labeled,176,B1L_x_t-3,0.009518947452306747
No labeled,177,dist_H1L_H1R_roll_std,0.009446818381547928
No labeled,178,S1_y_t-2,0.009443080984055996
No labeled,179,dist_B1L_S2_roll_std,0.009406552650034428
No labeled,180,tail_x_t-5,0.009369530715048313
No labeled,181,H2L_y_roll_std,0.00930120050907135
No labeled,182,dist_H1L_H1R_roll_mean,0.0092789176851511
No labeled,183,dist_H1L_nose_roll_mean,0.009264886379241943
No labeled,184,dist_B2L_S2_roll_mean,0.009253728203475475
No labeled,185,global_body_angle,0.009192376397550106
No labeled,186,dist_H1R_S1,0.009164566174149513
No labeled,187,dist_B1R_H2R_roll_sum,0.009157593362033367
No labeled,188,dist_B1R_S2_roll_sum,0.009141293354332447
No labeled,189,dist_H1L_S2_roll_std,0.009132144041359425
No labeled,190,dist_B2R_S1,0.009130040183663368
No labeled,191,global_body_angular_velocity_roll_mean,0.009108907543122768
No labeled,192,dist_B2L_B2R_roll_mean,0.009085808880627155
No labeled,193,angular_velocity_roll_sum,0.009067485108971596
No labeled,194,B2R_x,0.009013602510094643
No labeled,195,dist_S1_tail_roll_std,0.008990595117211342
No labeled,196,centroid_x_roll_mean,0.008956401608884335
No labeled,197,dist_B1R_B3R_roll_std,0.008931656368076801
No labeled,198,dist_B1R_nose_roll_std,0.008923619985580444
No labeled,199,dist_B1R_B2R_roll_mean,0.00889467354863882
No labeled,200,dist_H2L_S2_roll_std,0.008845239877700806
No labeled,201,dist_H1L_H1R,0.008825298398733139
No labeled,202,B2L_velocity,0.008822115138173103
No labeled,203,dist_B3R_nose_roll_std,0.008729184046387672
No labeled,204,dist_B2R_S2,0.008696538396179676
No labeled,205,dist_B1L_B3R_roll_std,0.008686560206115246
