behavior,rank,parameter,parameter_label,mean_absolute_shap,mean_shap,sd_shap,sem_shap,minimum_shap,maximum_shap,n_frames,plotted_top_10
Climb,659,dist_B2R_H1L,Distance Right body 2 - Left head 1,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,660,dist_B2R_nose,Distance Right body 2 - Nose,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,661,B2L_x_roll_sum,Summed left body 2 x,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,662,B2L_y_roll_sum,Summed left body 2 y,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,663,B2R_x_roll_mean,Mean right body 2 x,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,664,dist_S1_tail_roll_sum,Summed distance Center body - Tail,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,665,dist_S1_nose_roll_sum,Summed distance Center body - Nose,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,666,dist_S2_tail_roll_sum,Summed distance Center body - Tail,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,667,dist_H2R_tail_roll_sum,Summed distance Right head 2 - Tail,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,668,dist_H2L_tail_roll_sum,Summed distance Left head 2 - Tail,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,669,dist_B1L_B3L_roll_sum,Summed distance Left body 1 - Left body 3,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,670,dist_B2R_B3R_roll_sum,Summed distance Right body 2 - Right body 3,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,671,dist_B1R_tail_roll_sum,Summed distance Right body 1 - Tail,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,672,dist_B1R_S1_roll_sum,Summed distance Right body 1 - Center body,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,673,tail_y_roll_sum,Summed tail y,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,674,nose_y_roll_sum,Summed nose y,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,675,S2_x_roll_sum,Summed center body x,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,676,dist_B1R_S2_roll_sum,Summed distance Right body 1 - Center body,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,677,S2_y_t-3,Center body y (lag 3),0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,678,H2L_x_t-3,Left head 2 x (lag 3),0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,679,B2R_y_t-3,Right body 2 y (lag 3),0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,680,H1L_x_t-2,Left head 1 x (lag 2),0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,681,B2R_velocity_roll_sum,Summed right body 2 velocity,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,682,B3L_velocity_roll_sum,Summed left body 3 velocity,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,683,dist_B2R_H2R_roll_sum,Summed distance Right body 2 - Right head 2,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,684,B3R_y_roll_sum,Summed right body 3 y,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,685,dist_B2R_B3L_roll_sum,Summed distance Right body 2 - Left body 3,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,686,H1R_velocity_roll_sum,Summed right head 1 velocity,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,687,H2L_velocity_roll_sum,Summed left head 2 velocity,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,688,H2R_velocity_roll_sum,Summed right head 2 velocity,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,689,B3R_velocity_roll_sum,Summed right body 3 velocity,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,690,H1L_y_roll_sum,Summed left head 1 y,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,691,H1R_x_roll_mean,Mean right head 1 x,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,692,B3L_y_roll_sum,Summed left body 3 y,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,693,B3R_x_roll_sum,Summed right body 3 x,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,694,dist_B3R_S1_roll_sum,Summed distance Right body 3 - Center body,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,695,dist_B3R_H1L_roll_sum,Summed distance Right body 3 - Left head 1,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,696,dist_B3R_H1R_roll_sum,Summed distance Right body 3 - Right head 1,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,697,dist_B3L_S2_roll_sum,Summed distance Left body 3 - Center body,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,698,dist_B3L_nose_roll_sum,Summed distance Left body 3 - Nose,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,699,dist_B3L_H2L_roll_sum,Summed distance Left body 3 - Left head 2,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,700,nose_x_roll_sum,Summed nose x,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,701,H2R_y_roll_sum,Summed right head 2 y,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,702,dist_B3R_H2R_roll_sum,Summed distance Right body 3 - Right head 2,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,703,angular_velocity_roll_sum,Summed angular velocity,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,704,S1_velocity_roll_sum,Summed center body velocity,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,705,S2_velocity_roll_sum,Summed center body velocity,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,706,B3L_y_t-1,Left body 3 y (lag 1),0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,707,dist_nose_tail,Distance Nose - Tail,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,708,dist_B1L_B1R_roll_sum,Summed distance Left body 1 - Right body 1,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,709,centroid_velocity_roll_sum,Summed centroid velocity,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,710,B1R_x_roll_sum,Summed right body 1 x,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,711,B3L_x_roll_sum,Summed left body 3 x,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,712,dist_B3L_H2R_roll_sum,Summed distance Left body 3 - Right head 2,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,713,dist_B3L_H1L_roll_sum,Summed distance Left body 3 - Left head 1,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,714,dist_B3L_H1R_roll_sum,Summed distance Left body 3 - Right head 1,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,715,S2_y_roll_sum,Summed center body y,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,716,B1L_y_roll_sum,Summed left body 1 y,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,717,dist_B2L_B3L_roll_sum,Summed distance Left body 2 - Left body 3,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,718,B2R_x_roll_sum,Summed right body 2 x,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Climb,719,H1R_x,Right head 1 x,0.0,0.0,0.0,0.0,0.0,0.0,2638,False
Jump,1,B1R_velocity_roll_sum,Summed right body 1 velocity,0.5620556473731995,-0.42628830671310425,0.5941760540008545,0.011568518612010421,-1.6108746528625488,0.38604462146759033,2638,True
Jump,2,B1L_velocity_roll_sum,Summed left body 1 velocity,0.3266857862472534,-0.2261517345905304,0.34966111183166504,0.00680784937878876,-1.0344065427780151,0.264611154794693,2638,True
Jump,3,dist_B3L_tail_roll_std,SD distance Left body 3 - Tail,0.31428849697113037,-0.16767773032188416,0.3294700086116791,0.006414731628881769,-0.9735785722732544,0.939405620098114,2638,True
Jump,4,angular_velocity_roll_std,SD angular velocity,0.30050766468048096,-0.20464178919792175,0.2992873787879944,0.0058270803552843056,-0.8557421565055847,1.2639720439910889,2638,True
Jump,5,tail_velocity_roll_sum,Summed tail velocity,0.25252848863601685,-0.052818287163972855,0.29745906591415405,0.0057914833779790405,-0.3917587101459503,1.1413174867630005,2638,True
Jump,6,dist_B3L_S2_roll_std,SD distance Left body 3 - Center body,0.18532122671604156,-0.10772658884525299,0.16949394345283508,0.0033000216455278835,-0.5631300806999207,0.42929351329803467,2638,True
Jump,7,dist_B3L_B3R_roll_std,SD distance Left body 3 - Right body 3,0.14506559073925018,-0.10565227270126343,0.14932027459144592,0.00290724333996665,-0.6221980452537537,0.20455774664878845,2638,True
Jump,8,dist_H1L_S1_roll_std,SD distance Left head 1 - Center body,0.13821396231651306,-0.08050169795751572,0.16631750762462616,0.0032381769165943292,-0.8709703683853149,0.38874271512031555,2638,True
Jump,9,dist_B3R_tail_roll_std,SD distance Right body 3 - Tail,0.13056719303131104,-0.07515957951545715,0.13387811183929443,0.0026065867483637483,-0.4917162358760834,0.26926353573799133,2638,True
Jump,10,dist_B1L_H2R_roll_std,SD distance Left body 1 - Right head 2,0.1289120465517044,-0.055742889642715454,0.15498681366443634,0.0030175700054224067,-0.6799575686454773,0.5132117867469788,2638,True
Jump,11,B3L_velocity_roll_sum,Summed left body 3 velocity,0.12189089506864548,-0.031478941440582275,0.14266186952590942,0.002777605192470971,-0.1873268187046051,0.5596137046813965,2638,False
Jump,12,dist_S2_tail_roll_std,SD distance Center body - Tail,0.12163224071264267,-0.011726940050721169,0.16768230497837067,0.0032647493162763826,-0.22047452628612518,0.9639943242073059,2638,False
Jump,13,B1L_velocity,Left body 1 velocity,0.11638763546943665,-0.07663539052009583,0.13017508387565613,0.0025344893495714317,-0.46796005964279175,0.2129974365234375,2638,False
Jump,14,angular_velocity,Angular velocity,0.11322253942489624,-0.05092518404126167,0.1528742015361786,0.0029764377642943025,-0.24352511763572693,1.599125862121582,2638,False
Jump,15,dist_B2L_B2R_roll_std,SD distance Left body 2 - Right body 2,0.11124884337186813,-0.08985232561826706,0.1581452339887619,0.0030790639751986774,-0.5852272510528564,0.16040095686912537,2638,False
Jump,16,dist_B2L_B3L_roll_std,SD distance Left body 2 - Left body 3,0.10231316834688187,-0.07428323477506638,0.12797613441944122,0.0024916761336233927,-0.38237759470939636,0.06646359711885452,2638,False
Jump,17,dist_B3R_tail_roll_sum,Summed distance Right body 3 - Tail,0.09933312982320786,-0.049052875488996506,0.14528124034404755,0.0028286039492491162,-0.6266578435897827,0.14451181888580322,2638,False
Jump,18,dist_B2R_S2_roll_std,SD distance Right body 2 - Center body,0.09019184112548828,-0.05349680408835411,0.09969327598810196,0.0019410131239637443,-0.6334547996520996,0.1573474109172821,2638,False
Jump,19,dist_B1R_B2L_roll_std,SD distance Right body 1 - Left body 2,0.08778636157512665,-0.04297224432229996,0.1072540208697319,0.0020882196922777088,-0.40144458413124084,0.5727750062942505,2638,False
Jump,20,S1_velocity,Center body velocity,0.08464974164962769,-0.05256331339478493,0.09291869401931763,0.0018091130295948134,-0.3031851351261139,0.6480345129966736,2638,False
Jump,21,dist_H2L_nose_roll_mean,Mean distance Left head 2 - Nose,0.08428332209587097,-0.015202555805444717,0.10054723918437958,0.0019576396592533934,-0.40607520937919617,0.2956061363220215,2638,False
Jump,22,dist_B3R_S2,Distance Right body 3 - Center body,0.06999144703149796,-0.014933650381863117,0.08118575066328049,0.0015806743830454786,-0.15809372067451477,0.30971285700798035,2638,False
Jump,23,dist_B3R_S2_roll_std,SD distance Right body 3 - Center body,0.06666457653045654,-0.04153856262564659,0.06707260757684708,0.0013058936049073944,-0.47360584139823914,0.18592089414596558,2638,False
Jump,24,dist_S1_S2_roll_mean,Mean distance Center body - Center body,0.06611616909503937,-0.008048913441598415,0.08217798173427582,0.001599992973108026,-0.2987547218799591,0.17359134554862976,2638,False
Jump,25,dist_B2R_B3R_roll_mean,Mean distance Right body 2 - Right body 3,0.06368773430585861,-0.005267005413770676,0.089092917740345,0.0017346257395219975,-0.43376198410987854,0.14194542169570923,2638,False
Jump,26,dist_B1L_B1R_roll_std,SD distance Left body 1 - Right body 1,0.06218254566192627,-0.03833124414086342,0.07047927379608154,0.001372220885006879,-0.3293587267398834,0.5182443857192993,2638,False
Jump,27,S1_x_roll_std,SD center body x,0.060589615255594254,0.030110042542219162,0.07001840323209763,0.0013632478042822761,-0.12194120138883591,0.38866740465164185,2638,False
Jump,28,dist_B3L_B3R_roll_sum,Summed distance Left body 3 - Right body 3,0.06026638671755791,-0.02627730555832386,0.0779850110411644,0.00151835646289147,-0.38842493295669556,0.10379041731357574,2638,False
Jump,29,tail_velocity_roll_std,SD tail velocity,0.05772094056010246,-0.04791008308529854,0.05541248247027397,0.0010788727187483454,-0.19869020581245422,0.1887776255607605,2638,False
Jump,30,dist_B3L_B3R,Distance Left body 3 - Right body 3,0.05477328598499298,-0.016509177163243294,0.06705319881439209,0.0013055157192147875,-0.25354087352752686,0.11254590004682541,2638,False
Jump,31,dist_H1L_H1R_roll_std,SD distance Left head 1 - Right head 1,0.05262121930718422,-0.03152675926685333,0.06298871338367462,0.001226380797777121,-0.27975013852119446,0.14833177626132965,2638,False
Jump,32,dist_B1L_B1R,Distance Left body 1 - Right body 1,0.0514838732779026,-0.0092353830114007,0.06479515880346298,0.0012615520190333257,-0.15862667560577393,0.3291183114051819,2638,False
Jump,33,H2L_y_roll_std,SD left head 2 y,0.050998423248529434,0.03245745971798897,0.050714608281850815,0.0009874058132416175,-0.09438583254814148,0.2675148844718933,2638,False
Jump,34,dist_H2L_S1_roll_std,SD distance Left head 2 - Center body,0.04994760453701019,-0.03339356929063797,0.05407285317778587,0.0010527903374423484,-0.25198251008987427,0.15311627089977264,2638,False
Jump,35,dist_B3R_tail,Distance Right body 3 - Tail,0.04815066605806351,-0.016401244327425957,0.056829847395420074,0.0011064686011575343,-0.19450229406356812,0.3830566108226776,2638,False
Jump,36,dist_B1R_S1_roll_std,SD distance Right body 1 - Center body,0.04798761010169983,-0.03075992502272129,0.05764981731772423,0.0011224332925037976,-0.291617214679718,0.1024266928434372,2638,False
Jump,37,dist_B1R_H2L_roll_std,SD distance Right body 1 - Left head 2,0.04796116426587105,-0.03019440732896328,0.05455717816948891,0.0010622200723551768,-0.44219881296157837,0.15040983259677887,2638,False
Jump,38,dist_H2L_S2_roll_mean,Mean distance Left head 2 - Center body,0.04791238158941269,-0.00320022227242589,0.06055132672190666,0.0011789252452157786,-0.25433528423309326,0.14009182155132294,2638,False
Jump,39,dist_B3R_H2L_roll_std,SD distance Right body 3 - Left head 2,0.047507185488939285,-0.03735754266381264,0.06345408409833908,0.0012354414957602019,-0.3023267388343811,0.07495234906673431,2638,False
Jump,40,dist_H2R_S1_roll_std,SD distance Right head 2 - Center body,0.046488381922245026,-0.027536781504750252,0.05512106046080589,0.001073198775953478,-0.2720680236816406,0.35900768637657166,2638,False
Jump,41,B2R_velocity_roll_sum,Summed right body 2 velocity,0.046140704303979874,0.004558606538921595,0.059193000197410583,0.001152478831608209,-0.1587427407503128,0.5456312894821167,2638,False
Jump,42,B1R_velocity,Right body 1 velocity,0.04578174278140068,-0.02546670287847519,0.050160448998212814,0.0009766164151438354,-0.2767070233821869,0.3190361261367798,2638,False
Jump,43,B3R_velocity,Right body 3 velocity,0.04517339542508125,-0.019589882344007492,0.05044570565223694,0.0009821703193933545,-0.13426029682159424,0.21407946944236755,2638,False
Jump,44,dist_S1_nose_roll_std,SD distance Center body - Nose,0.045085202902555466,-0.031607989221811295,0.051255274564027786,0.0009979325046256527,-0.23341822624206543,0.16879479587078094,2638,False
Jump,45,dist_H1L_S1_roll_mean,Mean distance Left head 1 - Center body,0.043082427233457565,-0.0029860888607800007,0.052934642881155014,0.0010306295537616634,-0.13161319494247437,0.20163798332214355,2638,False
Jump,46,dist_B2L_B2R,Distance Left body 2 - Right body 2,0.04259582236409187,-0.003799393540248275,0.04881705343723297,0.0009504607051554534,-0.29261597990989685,0.19417457282543182,2638,False
Jump,47,dist_H1R_nose_roll_std,SD distance Right head 1 - Nose,0.04222351685166359,0.00941753014922142,0.04953781142830849,0.0009644937550879913,-0.1670648604631424,0.1821231096982956,2638,False
Jump,48,dist_S1_tail_roll_std,SD distance Center body - Tail,0.04185081645846367,-0.02623862214386463,0.04899022355675697,0.0009538323013974564,-0.27727097272872925,0.24209526181221008,2638,False
Jump,49,S1_y_roll_mean,Mean center body y,0.041634440422058105,-0.014818345196545124,0.06414008140563965,0.0012487977603956734,-0.32185646891593933,0.09898210316896439,2638,False
Jump,50,dist_B3L_H2R_roll_sum,Summed distance Left body 3 - Right head 2,0.041273292154073715,-0.007732859812676907,0.048620302230119705,0.0009466299886765593,-0.16927747428417206,0.19107884168624878,2638,False
Jump,51,dist_B2L_S2,Distance Left body 2 - Center body,0.03991461917757988,0.0007987292483448982,0.04795648157596588,0.000933705500150126,-0.16851618885993958,0.12420227378606796,2638,False
Jump,52,dist_B1R_H2L,Distance Right body 1 - Left head 2,0.03865978121757507,-0.01134481281042099,0.05453996732831001,0.0010618849798600051,-0.15084829926490784,0.4242822527885437,2638,False
Jump,53,S1_x,Center body x,0.03791407123208046,-0.0007205345900729299,0.05352857708930969,0.001042193363671339,-0.27931761741638184,0.12524153292179108,2638,False
Jump,54,dist_B1R_S2_roll_std,SD distance Right body 1 - Center body,0.036956146359443665,-0.026408033445477486,0.04599972069263458,0.0008956076593744028,-0.2290937304496765,0.14523197710514069,2638,False
Jump,55,dist_B1R_H2L_roll_mean,Mean distance Right body 1 - Left head 2,0.0366055853664875,-0.006326154340058565,0.04233301430940628,0.0008242174363024158,-0.12320581078529358,0.17576369643211365,2638,False
Jump,56,B3R_x_roll_std,SD right body 3 x,0.035879455506801605,0.021888453513383865,0.040710724890232086,0.0007926317047445478,-0.0847725048661232,0.1929972767829895,2638,False
Jump,57,dist_H1L_S2_roll_mean,Mean distance Left head 1 - Center body,0.03540979325771332,0.0032031559385359287,0.04368983954191208,0.0008506346199802119,-0.1231706291437149,0.1597413420677185,2638,False
Jump,58,dist_B3L_H2R_roll_std,SD distance Left body 3 - Right head 2,0.0344991460442543,-0.02474803477525711,0.03792935609817505,0.0007384788717228883,-0.14082832634449005,0.07590336352586746,2638,False
Jump,59,dist_B2R_tail,Distance Right body 2 - Tail,0.03449501097202301,5.648072328767739e-05,0.04122959449887276,0.0008027340181655419,-0.16430005431175232,0.1643245369195938,2638,False
Jump,60,B2L_y_roll_std,SD left body 2 y,0.03410064056515694,0.0180051326751709,0.04415184259414673,0.0008596297500811205,-0.08482873439788818,0.31880390644073486,2638,False
Jump,61,dist_B2L_H2R_roll_std,SD distance Left body 2 - Right head 2,0.03382058069109917,-0.023593975231051445,0.03728014603257179,0.0007258388491631354,-0.22222945094108582,0.11311759054660797,2638,False
Jump,62,dist_B1L_B1R_roll_mean,Mean distance Left body 1 - Right body 1,0.03371080383658409,-0.002556454623118043,0.048438627272844315,0.0009430928045197344,-0.18897750973701477,0.23597799241542816,2638,False
Jump,63,dist_B2R_tail_roll_std,SD distance Right body 2 - Tail,0.03286340832710266,-0.020837515592575073,0.04322889819741249,0.0008416601611695899,-0.18606039881706238,0.15287306904792786,2638,False
Jump,64,S1_y_t-1,Center body y (lag 1),0.03260865807533264,-0.0014585735043510795,0.04242318123579025,0.0008259729728290683,-0.22712719440460205,0.10788793861865997,2638,False
Jump,65,B3L_x_roll_std,SD left body 3 x,0.03232783451676369,0.018196921795606613,0.03793766349554062,0.0007386406155030253,-0.21793121099472046,0.1528930515050888,2638,False
Jump,66,dist_H2R_nose_roll_mean,Mean distance Right head 2 - Nose,0.03230113163590431,-0.006469454150646925,0.040274977684020996,0.0007841477720258838,-0.18684174120426178,0.10773880779743195,2638,False
Jump,67,dist_B2L_B3R_roll_std,SD distance Left body 2 - Right body 3,0.031422991305589676,-0.02066115289926529,0.03433593735098839,0.000668515547927419,-0.2061251699924469,0.09708815813064575,2638,False
Jump,68,dist_B1R_H2R_roll_std,SD distance Right body 1 - Right head 2,0.03133020177483559,-0.014797745272517204,0.037752531468868256,0.0007350361227237936,-0.23334339261054993,0.132297545671463,2638,False
Jump,69,dist_B3R_S2_roll_sum,Summed distance Right body 3 - Center body,0.030786562711000443,-0.012658052146434784,0.04008234664797783,0.0007803972746594701,-0.17857179045677185,0.09424509108066559,2638,False
Jump,70,B2R_y_roll_std,SD right body 2 y,0.030310293659567833,0.01986328698694706,0.02884737215936184,0.0005616540072358566,-0.16879655420780182,0.10787077993154526,2638,False
Jump,71,dist_B1R_H1L_roll_std,SD distance Right body 1 - Left head 1,0.029663393273949623,-0.00841929018497467,0.03648463636636734,0.0007103503953327372,-0.11343225836753845,0.30643370747566223,2638,False
Jump,72,dist_B3L_S2,Distance Left body 3 - Center body,0.029496222734451294,-0.008328109979629517,0.035203877836465836,0.0006854142189404195,-0.08049279451370239,0.2853458523750305,2638,False
Jump,73,dist_B2L_nose_roll_std,SD distance Left body 2 - Nose,0.028991255909204483,-0.017434721812605858,0.03183279559016228,0.0006197797534543288,-0.1585024893283844,0.09338894486427307,2638,False
Jump,74,dist_H1R_nose_roll_mean,Mean distance Right head 1 - Nose,0.02891465276479721,-0.003297578077763319,0.03715981915593147,0.0007234961029306583,-0.17883487045764923,0.3225405812263489,2638,False
Jump,75,dist_H1L_S1,Distance Left head 1 - Center body,0.028751984238624573,-0.005826094653457403,0.03800312429666519,0.0007399151274781673,-0.06565113365650177,0.3239080309867859,2638,False
Jump,76,dist_B1L_H1R_roll_mean,Mean distance Left body 1 - Right head 1,0.028731174767017365,-0.006139455363154411,0.03569362312555313,0.0006949494862299738,-0.10315924137830734,0.22135339677333832,2638,False
Jump,77,S1_y_roll_std,SD center body y,0.028726663440465927,0.007895434275269508,0.03837326914072037,0.0007471217920496511,-0.2418537735939026,0.13407781720161438,2638,False
Jump,78,dist_B3L_H1R_roll_sum,Summed distance Left body 3 - Right head 1,0.028700102120637894,-0.009224935434758663,0.038908980786800385,0.0007575520174123489,-0.18971389532089233,0.06639837473630905,2638,False
Jump,79,B1L_velocity_roll_std,SD left body 1 velocity,0.02868826501071453,-0.02480149082839489,0.035918235778808594,0.0006993226608844931,-0.17317934334278107,0.058409858494997025,2638,False
Jump,80,B2L_velocity,Left body 2 velocity,0.028688201680779457,-0.009792718105018139,0.03414732217788696,0.0006648432388098788,-0.12325072288513184,0.20366927981376648,2638,False
Jump,81,angular_velocity_t-5,Angular velocity (lag 5),0.028122561052441597,-0.013012007810175419,0.03992684558033943,0.0007773696922063414,-0.06376306712627411,0.6782393455505371,2638,False
Jump,82,S1_y_t-2,Center body y (lag 2),0.02764100395143032,-0.0031989768613129854,0.03966505080461502,0.0007722725872067336,-0.21592478454113007,0.1283615231513977,2638,False
Jump,83,centroid_velocity_roll_mean,Mean centroid velocity,0.027638034895062447,-0.00130162900313735,0.03695691376924515,0.0007195455654989452,-0.14884257316589355,0.20265071094036102,2638,False
